0,0.0014328585364344856
1,0.002247797979036195
2,0.00035493568346571866
3,0.0002743186908532961
4,0.004681973040687158
5,0.00020428990280162626
6,7.324373031776837e-05
7,0.00039458716552612114
8,0.0006771946136783333
9,0.0017914803698262757
10,6.27335355374932e-05
11,0.0002477916515078176
12,3.37320640085742e-05
13,0.0011714452810277793
14,0.0002388818047643858
15,1.045571721867534e-05
16,0.0014383451017266865
17,0.0013754579915894263
18,9.243134293251872e-06
19,0.0006000507982397056
20,5.1738391467195084e-05
21,0.0012432431285441128
22,4.5830626222435066e-05
23,1.8339087740352678e-05
24,0.0004550357447065427
25,0.00020170991150910263
26,0.00012350550302067835
27,1.6694155920231092e-05
28,0.0016460395851658845
29,0.0006194132407582115
30,3.2714356236163336e-05
31,0.0008552647568135794
32,0.0008978930105188845
33,0.00029964990798934406
34,2.985769863187654e-05
35,0.0005273793706806992
36,0.00047160972202243604
37,0.0005161780424037404
38,1.052641146073085e-05
39,0.0015099220363879685
40,0.00023301898620666756
41,0.0001484357145098297
42,1.8374790933689325e-05
43,0.0004838076740336922
44,0.002658036208106086
45,1.2039091181769635e-05
46,0.001044479144073924
47,0.0035079904691064545
48,0.0005231908061185998
49,0.0006167933839957354
50,0.00013355046673275343
51,1.550297682198703e-05
52,0.0009964685908859586
53,1.925206601758498e-05
54,0.0006879800034797699
55,0.00026088453910789333
56,9.63908308380622e-06
57,0.003343700062946007
58,0.0010950588451553323
59,0.0010766672315928579
60,3.4435947941260343e-05
61,4.031592436313864e-05
62,2.9386183144147186e-05
63,9.25906045370143e-06
64,5.614113923154593e-05
65,3.237491731056006e-05
66,0.00023540445449907486
67,0.001605244596605851
68,1.1029448466982983e-05
69,8.701594436996798e-06
70,0.0005788536724939269
71,9.582707565010591e-06
72,0.00012748065963600884
73,1.002322127836139e-05
74,0.0017000618195182019
75,0.0011690839997873126
76,0.0012765940658661062
77,0.001306606223552672
78,0.0008015339017919453
79,1.87779808250727e-05
80,0.0002168453984812307
81,1.1029448466982983e-05
82,0.0003226894424085644
83,9.728168383333168e-06
84,0.0008092141256154602
85,0.003348279994528066
86,4.669861650275254e-05
87,0.0014676711781926707
88,0.0005553441719295626
89,1.1029448466982983e-05
90,0.00350314552970891
91,0.00013944114414653457
92,7.55205999585218e-05
93,0.0004587574855920912
94,1.962369277071793e-05
95,1.1072958869998366e-05
96,0.002155696179083275
97,0.0004206032442145332
98,0.0012998568099314627
99,0.00127344762090363
100,0.0006424183556397753
101,0.0004890633517919546
102,1.892818438502006e-05
103,0.0009168127109615734
104,0.003933348150685535
105,0.004695466672260142
106,0.002008731106362621
107,0.0013474954444698004
108,0.0016405721029719269
109,0.0007461256865147561
110,0.0013517112908740508
111,0.0005493946546271394
112,0.00020104534290960404
113,0.0012915083252217298
114,9.723156484921671e-06
115,0.0006212997532619806
116,6.674408288524918e-06
117,0.0023507382574478827
118,1.3261524197022263e-05
119,0.0004803452037940322
120,1.9342239482342047e-05
121,0.002792806394033244
122,0.0005681507142458771
123,9.167046619281176e-06
124,1.0896042873277623e-05
125,9.388854581454625e-06
126,0.00044297659192408503
127,1.5185478088647956e-05
128,0.0036998132154815013
129,1.2314002950744122e-05
130,3.743389499707377e-05
131,0.0012894529702409147
132,4.092008103576648e-05
133,7.013798138717904e-05
134,0.0008518683970814902
135,0.0015497176954667046
136,0.0003982539177208349
137,0.0002163560376969384
138,0.0007558076316578125
139,0.0011635699797303298
140,0.0008732270654709523
141,1.1072958869998366e-05
142,0.0006694961827610888
143,0.0006921431660934334
144,0.0008120755793904209
145,0.0009378560775101871
146,0.0002172326784590386
147,0.0004049166817755528
148,0.0010964263200337763
149,1.371478975234826e-05
150,0.00010337789716193433
151,0.0006901673795479614
152,0.0006557832433030498
153,0.0011949786695292944
154,2.1017039769798534e-05
155,0.0009639867842663092
156,0.0014944639408170863
157,0.0002381815484340352
158,1.7746845313403838e-05
159,0.0008178489398516241
160,0.0007044174852727333
161,0.0028272896149791104
162,0.0004483797369756734
163,0.0006404026019193
164,0.00048464060327498064
165,7.007952086272122e-05
166,0.0005179906935946734
167,0.0002554829373608842
168,0.0014925314575777936
169,0.0017562080129791557
170,0.0005026103135811975
171,2.186226767644889e-05
172,0.00018500851069094295
173,3.2345140689263905e-05
174,0.0007344191948376527
175,0.0002089635328517876
176,0.0013352906061127117
177,7.999398837288995e-05
178,9.365870353764055e-06
179,0.0008202830821294492
180,0.0018212677113689677
181,0.0017922827676141112
182,0.0006981814699225107
183,0.00040981566227176337
184,0.00022323959742309038
185,0.0016885960556105545
186,0.00021616944140444029
187,0.00043455698162219955
188,2.051348868247743e-05
189,6.785775699921766e-05
190,0.00026428091159026837
191,0.0016236096018046023
192,0.0002853116001227548
193,0.00027742257285959346
194,1.4571039685745562e-05
195,0.0010248917473470317
196,0.001252976176927423
197,0.0015790811319750585
198,0.0001655645110053384
199,1.4163767406979502e-05
200,0.0007021273837380064
201,1.70358136288772e-05
202,9.861512805350344e-06
203,0.00040610341378309904
204,0.000284583018287838
205,0.000938787133604628
206,0.0019697811689371493
207,0.0010276606953719893
208,2.7848581238984638e-05
209,0.001472004619737231
210,0.001788387287183982
211,1.2386260181243683e-05
212,9.476399044439624e-06
213,0.0011978397252195437
214,1.2574856437954157e-05
215,0.00018305440975080123
216,2.056594089195652e-05
217,4.304085448887834e-05
218,4.1798995235870775e-05
219,0.0001725920108760129
220,2.6047153616086533e-05
221,0.0029204986806513197
222,1.2529614893840324e-05
223,0.0007473349472502766
224,2.387429370684682e-05
225,2.1382999921072652e-05
226,1.036236578670301e-05
227,0.00014519613480548874
228,0.001375643705968047
229,4.2755041999230916e-05
230,0.0010682600931226796
231,0.0003380874663760398
232,0.0006093795908687754
233,0.00017425149852233102
234,0.001114337433184614
235,2.3419871855064927e-05
236,0.0011652347661562908
237,5.562955353483413e-05
238,0.0009334599550802656
239,0.00015011053879593616
240,0.0012117456915705605
241,0.001645290210204279
242,0.0006209202075499467
243,0.0005829405547658612
244,9.163730894583565e-06
245,0.00048343642197599203
246,0.0009793242405690085
247,0.0006848200572552253
248,9.597929014891506e-06
249,0.0005334992303870014
250,0.0007994049033079092
251,0.0015726518785286524
252,1.800760343697809e-05
253,0.0012129589931500482
254,9.49486225349075e-06
255,0.00046284084373483895
256,1.3739990091559911e-05
257,1.0377534691953246e-05
258,0.00026207827090870964
259,1.1633752458777214e-05
260,7.58410398766486e-05
261,5.1662333513669164e-05
262,0.0022448149798240005
263,2.2050327445635745e-05
264,2.100243234518944e-05
265,9.754070560661059e-06
266,9.98898602574496e-06
267,2.73638023901515e-05
268,1.5638967882417745e-05
269,0.00038506041503744837
270,0.00013247616415975835
271,0.0004153621554928495
272,0.00023564475005256056
273,0.0009094808650686939
274,1.0377534691953246e-05
275,0.00012231816005310662
276,0.00014623765293675606
277,1.0323798207862645e-05
278,0.001529964401220862
279,9.74454702862083e-06
280,5.812282333885756e-05
281,1.0560123404569157e-05
282,0.0005302842976926227
283,4.283566486617485e-05
284,0.001277033276673379
285,0.0001834582970665169
286,0.0008455410757961082
287,0.0006214284862056946
288,2.2945377234346965e-05
289,0.0011940171890023805
290,0.0018977998871828662
291,9.74454702862083e-06
292,0.00017003957341014245
293,5.330244508974136e-06
294,0.00022023145217762083
295,0.0019010016656520524
296,1.6893712549561644e-05
297,0.0007952676799611589
298,6.185312493327204e-05
299,0.00021583369866294853
300,0.00017889443211669716
301,4.2817001258982895e-05
302,7.55205999585218e-05
303,5.330244508974136e-06
304,0.0005461543626678409
305,0.0005322818299063665
306,0.0031068233246491985
307,9.754070560661059e-06
308,0.0006582935909825886
309,1.2750557079390039e-05
310,0.0013520514595411677
311,8.98613338073191e-06
312,0.00027515380042238146
313,9.723156484921671e-06
314,0.0004594606774029824
315,9.163730894583565e-06
316,1.9542303526093738e-05
317,9.54736063630183e-06
318,0.0007125005240576231
319,5.7410503296586984e-05
320,7.722297040084898e-05
321,7.877248308908154e-05
322,0.0021287148460412118
323,0.0002338087829880834
324,1.610590398885472e-05
325,0.00038685929574155985
326,1.0400318382214499e-05
327,9.8638453999416e-05
328,0.00092696495500141
329,1.0688941906292139e-05
330,0.0004267764838795583
331,0.0010890032264222196
332,0.0009383105206245941
333,1.3519758028382828e-05
334,0.001707063515485421
335,0.00017091414618457498
336,0.001452436324593171
337,0.0016503430365835895
338,1.0264489145142471e-05
339,1.5734478749650416e-05
340,0.001300773260820925
341,9.552202977205576e-06
342,0.0005852734541571006
343,0.0004757578294488576
344,3.205442371424711e-05
345,1.4884832942543028e-05
346,0.000608842365994277
347,1.0135758113313978e-05
348,0.0006273227788404651
349,0.00011787694314031921
350,8.313055677696808e-06
351,0.0008946114428047307
352,1.0190310948017527e-05
353,3.1449080840170024e-05
354,1.1904958243208149e-05
355,0.0008276509688186234
356,5.440835100851007e-05
357,0.0007743677708059052
358,0.0011781452368180283
359,8.423577999744469e-06
360,0.0009306456498344512
361,5.7669484487390066e-05
362,9.597929014891506e-06
363,0.0018444768382811737
364,0.00013244874349526895
365,1.4884832942543028e-05
366,0.0009136573614767097
367,9.065625499627814e-05
368,0.0009049392936326642
369,1.0688941906292139e-05
370,0.0010098810629802966
371,0.00015623836388507477
372,1.585790491577891e-05
373,9.05904969832021e-05
374,4.429169514326716e-05
375,2.2658021204255852e-05
376,7.098939068395863e-05
377,2.68576749461107e-05
378,3.7075253691820514e-05
379,1.2529614893840324e-05
380,2.2611073692035913e-05
381,0.0021093824226831406
382,4.916479599491287e-05
383,0.0005738474076751536
384,4.816631528799434e-05
385,1.0044546564286435e-05
386,0.0021370919988222027
387,3.183168821113358e-05
388,0.000254548834832287
389,8.316408602707099e-06
390,0.0005826875025837364
391,2.5453219680231195e-05
392,0.0008786180854507183
393,1.4976308147503926e-05
394,0.001328955851260373
395,0.0007081740000471817
396,0.00036128677985985437
397,9.74454702862083e-06
398,1.4681152873123713e-05
399,1.6087393637960034e-05
400,0.0008029533852219739
401,9.71769253600263e-06
402,2.2031266809075572e-05
403,0.0017177993190761588
404,2.3581628749349047e-05
405,0.0002980705035241676
406,1.5954328071672517e-05
407,0.0013745301782406099
408,0.0013843359331472177
409,0.00048362113174428177
410,0.0003893189663403115
411,1.2639093002656946e-05
412,9.552202977205576e-06
413,3.069156485273737e-05
414,0.00022763886195911783
415,0.00011548905783630595
416,0.0009388588645788558
417,1.0639045552312857e-05
418,0.0008155318131486485
419,1.1317600624029021e-05
420,8.71567621363031e-05
421,0.00019167058922933661
422,0.00011673278338184451
423,0.0010937320124687765
424,0.00042270370866303344
